case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,exact_identity_key,exact_identity_group,runtime_code_group,metadata_stripped_code_group,proxy_type,implementation_at_cutoff,proxy_lineage_status
pledge,defihacklabs,bsc,44555337,0x061944c0f3c2d7dabafb50813efb05c4e0c952e1,shanghai,ca2-382283494db3462edcb4,2024-12-03,Pledge,Access Control,src/test/2024-12/Pledge_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,bbd7857a04b61866f20b3ae8c1b80afc2339103d3359a42af7253db0c510a94b,"[""https://x.com/TenArmorAlert/status/1864126176848965810""]",[],15K,exact_contract_basename,True,True,,,2024-12-03,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x061944c0f3c2d7dabafb50813efb05c4e0c952e1,c1ff657e274c823823a1,,,,,not_resolved_requires_archive_rpc
veth,defihacklabs,ethereum,21184777,0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,shanghai,ca2-a7021cd43eafc6f1fd33,2024-11-14,vETH,Vulnerable Price Dependency,src/test/2024-11/vETH_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,fc813b43840d85f7d8d31498638a4b8e2ab8afb5d76cd912d0b9d119fb604418,"[""https://x.com/TenArmorAlert/status/1856984299905716645""]",[],447k,exact_contract_basename,True,True,,,2024-11-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x280a8955a11fcd81d72ba1f99d265a48ce39ac2e,38300e2cb49cc9b4eac9,,,,,not_resolved_requires_archive_rpc
gain,defihacklabs,ethereum,19277619,0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,shanghai,ca2-7a01249aabcf9ab600cc,2024-02-21,GAIN,bad function implementation,src/test/2024-02/GAIN_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,8481bf88380d95cfcd6dd0107aceb38157f92251d744f439b8d8322b5a858b82,[],[],~6.4 ETH,exact_contract_basename,True,True,,,2024-02-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,60799db6565a82d879f8,,,,,not_resolved_requires_archive_rpc
it,defihacklabs,bsc,36934258,0x1ac5fac863c0a026e029b173f2ae4d33938ab473,shanghai,ca2-5293bf48f2bcc29baaff,2024-03-13,IT,business logic flaw,src/test/2024-03/IT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,24b3ff5aa8ea66c76b0175a2eb51abdd7641c659bb0e57687f8f765b165ca5bc,[],[],~13k USDT,exact_contract_basename,True,True,,,2024-03-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x1ac5fac863c0a026e029b173f2ae4d33938ab473,debd3072e57a3802211e,,,,,not_resolved_requires_archive_rpc
cloberdex,defihacklabs,base,23514450,0x6a0b87d6b74f7d5c92722f6a11714dbeda9f3895,cancun,ca2-5b927b3791414bdc410e,2024-12-10,CloberDEX,Reentrancy,src/test/2024-12/CloberDEX_exp.sol,base,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,30394d79e505bad575a4eab456ad11a0e72a8b0db7dbae41a6053522f0f35850,"[""https://x.com/peckshield/status/1866443215186088048""]",[],~501K US$ (133.7 WETH),exact_contract_basename,True,True,,,2024-12-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",base:0x6a0b87d6b74f7d5c92722f6a11714dbeda9f3895,86f7fe9b29a8f0aa1dcb,,,,,not_resolved_requires_archive_rpc
98_token,defihacklabs,bsc,45462897,0xb040d88e61ea79a1289507d56938a6ad9955349c,shanghai,ca2-399010b287f06a594153,2025-01-04,98Token,Unprotected public function,src/test/2025-01/98Token_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,d7cab897fa212182e113a8929d53405302ae17d87f7911c1e92e29a44c417d82,"[""https://x.com/TenArmorAlert/status/1875462686353363435""]",[],28K USDT,exact_contract_basename,True,True,,,2025-01-04,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xb040d88e61ea79a1289507d56938a6ad9955349c,b68339a2282cca1ec488,,,,,not_resolved_requires_archive_rpc
ast,defihacklabs,bsc,45964639,0xc10e0319337c7f83342424df72e73a70a29579b2,shanghai,ca2-f869139a8dcac0542bd9,2025-01-21,Ast,Price-Manipulation,src/test/2025-01/Ast_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,7b7a89fd412d9b417ccc04f2de16350b219139c4e166ff7202a34b4a7e9aae50,"[""https://medium.com/@joichiro.sai/ast-token-hack-how-a-faulty-transfer-logic-led-to-a-65k-exploit-da75aed59a43""]",[],~65K,exact_contract_basename,True,True,,,2025-01-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xc10e0319337c7f83342424df72e73a70a29579b2,fed2a7f9ff86663fcebc,,,,,not_resolved_requires_archive_rpc
ipc,defihacklabs,bsc,45561315,0xeab0d46682ac707a06aefb0ac72a91a3fd6fe5d1,shanghai,ca2-dc0f5864cf0c7c7db3d8,2025-01-07,IPC Incorrect burn pairs,Logic Flaw,src/test/2025-01/IPC_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,ddc79cd55c305763b5718c12d1e60770fa5b11982bab363fd06156b14c7cb62a,"[""https://x.com/TenArmorAlert/status/1876663900663370056""]",[],～590k USDT,exact_contract_basename,True,True,,,2025-01-07,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xeab0d46682ac707a06aefb0ac72a91a3fd6fe5d1,bec4e356c2100064de7d,,,,,not_resolved_requires_archive_rpc
xbridge,defihacklabs,ethereum,19723700,0x47ddb6a433b76117a98fbeab5320d8b67d468e31,shanghai,ca2-ed09542f8921c91cd3ec,2024-04-24,XBridge,Logic Flaw,src/test/2024-04/XBridge_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2024/README.md,frozen_public_source_hashed,db3b13fa1cbf75bffec4662240ebd762c5af6c92d2608b9aecde80a8d7802b08,70e2ab58742aaf9a4e662227327ef2ae7b16b5e08895955bd63d80b4c12066b9,[],[],">200k USD(plus a lot of STC, SRLTY, Mazi tokens)",exact_contract_basename,True,True,,,2024-04-24,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x47ddb6a433b76117a98fbeab5320d8b67d468e31,400bc8c79c99075763b6,,,,,not_resolved_requires_archive_rpc
idols_nft,defihacklabs,ethereum,21624138,0x439cac149b935ae1d726569800972e1669d17094,shanghai,ca2-5675dfa92c14429a4b9f,2025-01-14,IdolsNFT,Logic Flaw,src/test/2025-01/IdolsNFT_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,868b9be18a0789554d921c0844e28292c78530ef4c77e73c58e41c2895ef3742,"[""https://x.com/TenArmorAlert/status/1879376744161132981""]",[],97 stETH,exact_contract_basename,True,True,,,2025-01-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x439cac149b935ae1d726569800972e1669d17094,a40797cd0276a63291e7,,,,,not_resolved_requires_archive_rpc
j_pulsepot,defihacklabs,bsc,45640245,0x384b9fb6e42dab87f3023d87ea1575499a69998e,shanghai,ca2-bc3880c8e3766b6a9ca4,2025-01-10,JPulsepot,Logic Flaw,src/test/2025-01/JPulsepot_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3ee5050bda4d0e1f19bba7164803941d3b2da80284574919148fa049305d9bf3,"[""https://x.com/CertiKAlert/status/1877662352834793639""]",[],21.5K,exact_contract_basename,True,True,,,2025-01-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x384b9fb6e42dab87f3023d87ea1575499a69998e,55370bba87bda27b030f,,,,,not_resolved_requires_archive_rpc
lp_mine,defihacklabs,bsc,45583892,0x6bbef6df8db12667ae88519090984e4f871e5feb,shanghai,ca2-969e97a830e1fdab4f58,2025-01-08,LPMine,Incorrect reward calculation,src/test/2025-01/LPMine.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,ec6abfb622ba7cade51ab49c3950a4d05f635e22cd6da425fb166d0a96b3ba0b,"[""https://x.com/TenArmorAlert/status/1877030261067571234""]",[],~24k USDT,exact_contract_basename,True,True,,,2025-01-08,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x6bbef6df8db12667ae88519090984e4f871e5feb,02ed9d41235798b4b544,,,,,not_resolved_requires_archive_rpc
laura_token,defihacklabs,ethereum,21529887,0x05641e33fd15baf819729df55500b07b82eb8e89,shanghai,ca2-b47e7dc1b2b6c8992cce,2025-01-01,LAURAToken,Pair Balance Manipulation,src/test/2025-01/LAURAToken_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,72269dc14a594a1f4452e72d8ea001033d3f1be142f70f99b4027eafc10a0124,"[""https://x.com/TenArmorAlert/status/1874455664187023752""]",[],12.34 ETH (~$41.2K USD),exact_contract_basename,True,True,,,2025-01-01,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x05641e33fd15baf819729df55500b07b82eb8e89,ac5b9743be54dbce83da,,,,,not_resolved_requires_archive_rpc
mosca2,defihacklabs,bsc,45722243,0xd8791f0c10b831b605c5d48959eb763b266940b9,shanghai,ca2-b6847d12944e5dba551b,2025-01-13,Mosca2,Logic Flaw,src/test/2025-01/Mosca2_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,70bb53ada5ecbb7f223462e11d68819d493a025d0fc4181128e2a89cfe49358b,"[""https://x.com/TenArmorAlert/status/1878699517450883407""]",[],37.6K,exact_contract_basename,True,True,,,2025-01-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xd8791f0c10b831b605c5d48959eb763b266940b9,3683da19fa7c5d1b0095,,,,,not_resolved_requires_archive_rpc
roulette_pot_v2,defihacklabs,bsc,45668285,0xf573748637e0576387289f1914627d716927f90f,shanghai,ca2-53f0c0893c96da4fd077,2025-01-11,RoulettePotV2,Price Manipulation,src/test/2025-01/RoulettePotV2_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,310131f5e2fe880e77c795bd5b8dd0eaf979778a71f68e90b67e1720c300dcb4,"[""https://x.com/TenArmorAlert/status/1878008055717376068""]",[],~28K,exact_contract_basename,True,True,,,2025-01-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xf573748637e0576387289f1914627d716927f90f,90e0413aaea30ac61f9a,,,,,not_resolved_requires_archive_rpc
mosca,defihacklabs,bsc,45519929,0x1962b3356122d6a56f978e112d14f5e23a25037d,shanghai,ca2-786342530794b2d0e951,2025-01-06,Mosca,Logic Flaw,src/test/2025-01/Mosca_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,031f9fa4dfe59c92fb254ee28043c78e1b726a847fbdbb7eb3339c96b1e6a2b5,[],[],19K,exact_contract_basename,True,True,,,2025-01-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x1962b3356122d6a56f978e112d14f5e23a25037d,5722580e645cdbf54cc2,,,,,not_resolved_requires_archive_rpc
unilend,defihacklabs,ethereum,21608003,0x4e34dd25dbd367b1bf82e1b5527dbbe799fad0d0,shanghai,ca2-f2fdba3be5c566aed586,2025-01-12,Unilend,Logic Flaw,src/test/2025-01/Unilend_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,8b1235715702a6ae2a395a08d4488b218dabd360ec651856bf11719a1229d1e6,"[""https://slowmist.medium.com/analysis-of-the-unilend-hack-90022fa35a54""]",[],60 stETH,exact_contract_basename,True,True,,,2025-01-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x4e34dd25dbd367b1bf82e1b5527dbbe799fad0d0,faf4af72c4740a325cdb,,,,,not_resolved_requires_archive_rpc
sorra_staking,defihacklabs,ethereum,21450734,0x5d16b8ba2a9a4eca6126635a6ffbf05b52727d50,shanghai,ca2-fdd7dce161154c375fb2,2025-01-04,SorStaking,Incorrect reward calculation,src/test/2025-01/sorraStaking.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,72a50ee9c275149333cffe99d7b140ed1c513f1e9e1e6e6dbf77a36c06971c18,"[""https://x.com/TenArmorAlert/status/1875582709512188394""]",[],～8 ETH,exact_contract_basename,True,True,,,2025-01-04,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x5d16b8ba2a9a4eca6126635a6ffbf05b52727d50,19a35e70116298f8272b,,,,,not_resolved_requires_archive_rpc
hegic_options,defihacklabs,ethereum,21912408,0x7094e706e75e13d1e0ea237f71a7c4511e9d270b,shanghai,ca2-4d6568a7691d786971d0,2025-02-23,HegicOptions,Business Logic Flaw,src/test/2025-02/HegicOptions_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3c5be337e658080d19945815a4acf5adce8c404702901f9e3a3c48f7a173333c,[],[],~104M,exact_contract_basename,True,True,,,2025-02-23,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x7094e706e75e13d1e0ea237f71a7c4511e9d270b,380c9794e46e75332d07,,,,,not_resolved_requires_archive_rpc
bbx_token,defihacklabs,bsc,47626456,0x67ca347e7b9387af4e81c36cca4eaf080dcb33e9,shanghai,ca2-10778b0afde298700715,2025-03-20,BBXToken,Price Manipulation,src/test/2025-03/BBXToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,7a596dfc7f7a7ad38424153f28bee003ce1597d2b2e33f59b7f5030d4d628d5d,"[""https://x.com/TenArmorAlert/status/1902651550733906379""]",[],11902 BUSD,exact_contract_basename,True,True,,,2025-03-20,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x67ca347e7b9387af4e81c36cca4eaf080dcb33e9,8e630ccb7502de792e39,,,,,not_resolved_requires_archive_rpc
alkimiya_io,defihacklabs,ethereum,22146339,0xf3f84ce038442ae4c4dcb6a8ca8bacd7f28c9bde,shanghai,ca2-feebcd26919bea5b0014,2025-03-28,Alkimiya_IO,unsafecast,src/test/2025-03/Alkimiya_io_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,3fae7e8ac1496e86223530df97c7bc816a2095404217ea01bd2e6db853d4db42,"[""https://x.com/TenArmorAlert/status/1906371419807568119""]",[],~ 95.5 K (1.14015390 WBTC),exact_contract_basename,True,True,,,2025-03-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xf3f84ce038442ae4c4dcb6a8ca8bacd7f28c9bde,c5341f23165b84773e43,,,,,not_resolved_requires_archive_rpc
dcf_token,defihacklabs,bsc,44290969,0xa7e92345ddf541aa5cf60fee2a0e721c50ca1adb,shanghai,ca2-e92eb18ffd5cb5150b66,2025-03-18,DCFToken,Lack of Slippage Protection,src/test/2025-03/DCFToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,2cceae84d4d22dec183db761411df55b7c469d510ece8fcd3fd55973d0b0a91b,"[""https://x.com/Phalcon_xyz/status/1860890801909190664""]",[],~442k,exact_contract_basename,True,True,,,2025-03-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xa7e92345ddf541aa5cf60fee2a0e721c50ca1adb,f4f03648213b4f04b8ec,,,,,not_resolved_requires_archive_rpc
h2o,defihacklabs,bsc,47454898,0xe9c4d4f095c7943a9ef5ec01afd1385d011855a1,shanghai,ca2-3e63d905e3ed3178d5fb,2025-03-14,H2O,Weak Random Mint,src/test/2025-03/H2O_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,e04619f112b171c057a18685bf25f254c2c0f75f4324ac7e0ef535c288b06430,"[""https://x.com/TenArmorAlert/status/1900525198157205692""]",[],22470 USD,exact_contract_basename,True,True,,,2025-03-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xe9c4d4f095c7943a9ef5ec01afd1385d011855a1,63d4b799219fe462fc3b,,,,,not_resolved_requires_archive_rpc
one_inch_fusion_v1_settlement_hack,defihacklabs,ethereum,21982110,0xa88800cd213da5ae406ce248380802bd53b47647,shanghai,ca2-8e3ab047548dade505e8,2025-03-05,1inch FusionV1 Settlement,Arbitrary Yul Calldata,src/test/2025-03/OneInchFusionV1SettlementHack.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2025/README.md,frozen_public_source_hashed,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,c0e73fc9ba355b62bc560d2500f911f82ebe98ec7f52c7207c5ac3be26e252b2,"[""https://blog.decurity.io/yul-calldata-corruption-1inch-postmortem-a7ea7a53bfd9""]",[],4.5M,exact_contract_basename,True,True,,,2025-03-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xa88800cd213da5ae406ce248380802bd53b47647,aa247bd961b996d673b8,,,,,not_resolved_requires_archive_rpc
