case_name,chain,target_contract_address,fork_block_number,required_queries,address,incident_block,prediction_cutoff_block,deployment_block,cutoff_status,proxy_hint,case_id,age_stratum,pilot_hash,pilot_member,priority,pilot_allocation_expected,pilot_allocation_selected,allocation_satisfied,input_sha256,policy_sha256,queue_sha256
futureswap,arbitrum,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,,,PARTIAL,True,ca2-40ca8a9aca77ecfbfe71,0,a35309fcc63b8c809fc0ad04eb2a7b874191a5d247fd50a9a4d43423e16b0041,True,0,2,1,False,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
badguysbyrpf,ethereum,0xb84cbaf116eb90fd445dd5aeadfab3e807d2cbac,15460093,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb84cbaf116eb90fd445dd5aeadfab3e807d2cbac,15460093,,,PARTIAL,True,ca2-1dbdc2611cd24dc765b2,0,ac5fc19e0c4b2520dcd44df9475a154f3c9c7986ffa7698e1685d2009fe853a1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
qubit,ethereum,0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6,14090169,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x20e5e35ba29dc3b540a1aee781d0814d5c77bce6,14090169,,,PARTIAL,True,ca2-ca3ec401a279f9b471a6,0,ad3e2a65f4bb1fd044ee9a47dad4579aa2deaf026189aa5bfd3e6a4ec8c18674,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gain,ethereum,0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,19277619,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xde59b88abefa5e6c8aa6d742eee0f887dab136ac,19277619,,,PARTIAL,True,ca2-7a01249aabcf9ab600cc,2,ad40096cf5899385cc534b15664e4d618b03300154e5f136e29007cd7fb14da3,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
opyn,ethereum,0x951d51baefb72319d9fbe941e1615938d89abfe2,10592516,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x951d51baefb72319d9fbe941e1615938d89abfe2,10592516,,,PARTIAL,True,ca2-b7ed9e346aa4cb6ca834,0,ad4218198464cfdc0b7a8b67882eaf10a3a56d24e5a90fc3689c10c25b0eba9d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sturdy,ethereum,0x9f72dc67cec672bb99e3d02cbea0a21536a2b657,17460609,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x9f72dc67cec672bb99e3d02cbea0a21536a2b657,17460609,,,PARTIAL,True,ca2-7f64659ac37a0996268b,1,ad9296a6a6cb24a51275f83635808f0198669cdfcdab162e5bcb71bec2169ad3,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dodo_flashloan,ethereum,0x051ebd717311350f1684f89335bed4abd083a2b6,12000000,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x051ebd717311350f1684f89335bed4abd083a2b6,12000000,,,PARTIAL,True,ca2-61c7c0bc0fd854fd8541,0,ae4f3f8e7253c43a9790aae8eb7ac1142144a0f355b52c46367a6db75c148fe0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
compounderfinance,ethereum,0xaf274e912243b19b882f02d731dacd7cd13072d0,17426064,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xaf274e912243b19b882f02d731dacd7cd13072d0,17426064,,,PARTIAL,True,ca2-8920d085a4a666414df5,1,ae6ffb3220a9996f81e25423722a8349426381341437ed3aabd9c05841d7714f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
earningfram,ethereum,0x863e572b215fd67c855d973f870266cf827aea5e,17875885,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x863e572b215fd67c855d973f870266cf827aea5e,17875885,,,PARTIAL,True,ca2-a21e3c90faf447e22997,1,b03e9f80195eb09d283e0b86b757da66608fc7eb2ef9812d97cd3f48077353c5,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
raft,ethereum,0x9ab6b21cdf116f611110b048987e58894786c244,18543485,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x9ab6b21cdf116f611110b048987e58894786c244,18543485,,,PARTIAL,True,ca2-c7586710b826b2f08a35,2,b07773b76d78cceec89df3fbfdc7644d56de4b49704c9f0030cd903d1fb139ee,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
zenterest,ethereum,0xe3334e66634acf17b2b97ab560ec92d6861b25fa,20541639,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe3334e66634acf17b2b97ab560ec92d6861b25fa,20541639,,,PARTIAL,True,ca2-50a6237be75e1de28124,3,b1d2178ffb2b17c6b7d72b534dc043b49872d529a32201fe769f2c75760db1d9,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
auctus,ethereum,0xe7597f774fd0a15a617894dc39d45a28b97afa4f,14460635,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe7597f774fd0a15a617894dc39d45a28b97afa4f,14460635,,,PARTIAL,True,ca2-a6061f6cad3a5884d6d4,0,b226cf34a8edc2400a81df7c61c1383b88d3fecfa869246ceb7df366eca8ee71,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
alkemi_earn,ethereum,0x4822d9172e5b76b9db37b75f5552f9988f98a888,24626978,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x4822d9172e5b76b9db37b75f5552f9988f98a888,24626978,,,PARTIAL,True,ca2-ad9d57e62841ea9096b7,3,b3f9be4b1dc24298be63ad0fa1dc2b30024f64ef7131c82e6f4c314542014fe6,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
aave_boost,ethereum,0xd2933c86216dc0c938ffafeca3c8a2d6e633e2ca,22685443,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd2933c86216dc0c938ffafeca3c8a2d6e633e2ca,22685443,,,PARTIAL,True,ca2-3c88785c0f3b4867d7f4,3,b4a7996fd35d79016c120d0c33c8b4cf1b864d898c7ea9779675a9184d1e529b,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
anyswap,ethereum,0x6b7a87899490ece95443e979ca9485cbe7e71522,14037236,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6b7a87899490ece95443e979ca9485cbe7e71522,14037236,,,PARTIAL,True,ca2-a3eb07131d27e069a3d8,0,b7a64f90e4533308d073cc224c7279c1c527c6a8b75494ec48fe5863f831638d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
lendfme,ethereum,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,9899725,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,9899725,,,PARTIAL,True,ca2-57582b3e77f95ed74d3f,0,b8e228a51e91fbc4acbf93bf87e4371dff8f7e979151ee846c8c848e1abfe537,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
firetoken,ethereum,0x18775475f50557b96c63e8bbf7d75bfeb412082d,20869374,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x18775475f50557b96c63e8bbf7d75bfeb412082d,20869374,,,PARTIAL,True,ca2-0fa9395ce4552eadc7fb,3,b997529c1f62170f7b1cbc5562ca4d53c0779067b30b2a8887931bcf2b115ed4,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
usdtstakingcontract28,ethereum,0x800cfd4a2ba8ce93ea2cc814fce26c3635169017,17696562,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x800cfd4a2ba8ce93ea2cc814fce26c3635169017,17696562,,,PARTIAL,True,ca2-8f2514150efc980c9183,1,ba616743f27bc0d6d4457a32f22be2fbaea53d97db69cfffdead385964ca915f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
templedao,ethereum,0xd2869042e12a3506100af1d192b5b04d65137941,15725066,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd2869042e12a3506100af1d192b5b04d65137941,15725066,,,PARTIAL,True,ca2-e71c9a37159c80622f42,0,bb81a95359041ec127db1b60921bd941d2e0cef0e75908f413c128db31a8909d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
multichaincapital,ethereum,0x1a7981d87e3b6a95c1516eb820e223fe979896b3,17221445,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x1a7981d87e3b6a95c1516eb820e223fe979896b3,17221445,,,PARTIAL,True,ca2-11635f2908fcc175e7c9,1,bb8ff1afd16714c346466137a8b8c3537d1b7a57357edeb743abf328a8b82e29,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
shoco,ethereum,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,16440978,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,16440978,,,PARTIAL,True,ca2-0973b5638247f1875b62,1,bd1c7c46a0a895e91ed84094ac2195ed6c9db5964bc5b5ae689e6f1d273e7396,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
vinu,ethereum,0xf7ef0d57277ad6c2babf87ab64ba61abdd2590d2,17421006,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf7ef0d57277ad6c2babf87ab64ba61abdd2590d2,17421006,,,PARTIAL,True,ca2-59a4716d84aaff033fae,1,bd8520aafed83656ea3906c190ea181102d297b1d06982cb4b6e228f833d9911,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
onyxdao,ethereum,0xf10bc5be84640236c71173d1809038af4ee19002,20834657,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf10bc5be84640236c71173d1809038af4ee19002,20834657,,,PARTIAL,True,ca2-194c50c55dd95140a294,3,bfc4b0efd2a229e04d558b0cda2679ffe323216f6ba49e4c10f45834c4500af0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
uni,ethereum,0x76ea342bc038d665e8a116392c82552d2605eda1,21992033,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x76ea342bc038d665e8a116392c82552d2605eda1,21992033,,,PARTIAL,True,ca2-55172a38bf64b74d8fd2,3,bffbd9db932069fe515f678b530314b1b8cefb9221775a4d73adde42ea73b0bb,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
visor,ethereum,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,13849006,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,13849006,,,PARTIAL,True,ca2-c5ce6bf171451010d578,0,c0164335fac4c33524b39f5561e396e138cda81a2f38e62f70d41eef22329366,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
hexotic,ethereum,0x204b937feaec333e9e6d72d35f1d131f187ecea1,23260640,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x204b937feaec333e9e6d72d35f1d131f187ecea1,23260640,,,PARTIAL,True,ca2-ba88d4267adf9e3ccd48,3,c24c042186d440eb75596c065743d7b14531c9981e1872b52bc41ede4445da47,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
inversefinance,ethereum,0x7fcb7dac61ee35b3d4a51117a7c58d53f0a8a670,14972418,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x7fcb7dac61ee35b3d4a51117a7c58d53f0a8a670,14972418,,,PARTIAL,True,ca2-de6d0211681a69ea1f52,0,c26c45d92dbb3ff71576c2dd218001b09fa952ea478de21bbae9e0cbea497dc3,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sashatoken,ethereum,0xd1456d1b9ceb59abd4423a49d40942a9485ceef6,20905301,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd1456d1b9ceb59abd4423a49d40942a9485ceef6,20905301,,,PARTIAL,True,ca2-a4270f1ffef2f72b2237,3,c3bf0d12ed8a70cf80a42caa4e93751dbee9a339767b8bc8b2378989de5d2468,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
miner,ethereum,0xe77ec1bf3a5c95bfe3be7bdbacfe3ac1c7e454cd,19226507,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe77ec1bf3a5c95bfe3be7bdbacfe3ac1c7e454cd,19226507,,,PARTIAL,True,ca2-122f147da75159901ea0,2,c8f932d9b45fe6d808eea5bc17ed8e9dc664fa96265cb6c6fd891b86cce7c02f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
heavensgate,ethereum,0x8ebd6c7d2b79ca4dc5fbdec239a8bb0f214212b8,18069527,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x8ebd6c7d2b79ca4dc5fbdec239a8bb0f214212b8,18069527,,,PARTIAL,True,ca2-0214cb74200856148943,1,caf15562a6ddf8cab3551deb4b575ccac5e41ea2500a38a94b82916c96e15629,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
unilend,ethereum,0x4e34dd25dbd367b1bf82e1b5527dbbe799fad0d0,21608003,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x4e34dd25dbd367b1bf82e1b5527dbbe799fad0d0,21608003,,,PARTIAL,True,ca2-f2fdba3be5c566aed586,3,caf360be033454d89fc35339987a8c30011e04f92d53146c0ede91a8382d97d5,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
xst_2,ethereum,0x91383a15c391c142b80045d8b4730c1c37ac0378,15310016,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x91383a15c391c142b80045d8b4730c1c37ac0378,15310016,,,PARTIAL,True,ca2-aa992d5980e00838b209,0,cb6a52c87e96fe19710c0c4ba40afea61c0f6732e8e850e22d9b561c2adc729b,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
eflevervault,ethereum,0xe39fd820b58f83205db1d9225f28105971c3d309,15746199,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe39fd820b58f83205db1d9225f28105971c3d309,15746199,,,PARTIAL,True,ca2-5c189b8bf9f7db29dd4e,0,ce51a5c48733b8638c2c9c217b3029a7f6654a13600f609156ea31c89d16c593,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
depayrouter,ethereum,0xae60ac8e69414c2dc362d0e6a03af643d1d85b92,18281129,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xae60ac8e69414c2dc362d0e6a03af643d1d85b92,18281129,,,PARTIAL,True,ca2-4c0faea601ab4a95ced8,2,d023cc9f435623e1b9cd868fd4e89ca65557ec0e88e7126385f1562eace75503,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
upswing,ethereum,0x35a254223960c18b69c0526c46b013d022e93902,16433820,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x35a254223960c18b69c0526c46b013d022e93902,16433820,,,PARTIAL,True,ca2-2f2a6d7666820b172f1a,1,d10f10ca1e3ac8483fa50acdee7619fd84e562d36cfe7d286bd725612accbfc7,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
hedgeyfinance,ethereum,0xbc452fdc8f851d7c5b72e1fe74dfb63bb793d511,19687889,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbc452fdc8f851d7c5b72e1fe74dfb63bb793d511,19687889,,,PARTIAL,True,ca2-4e64c62c912196653625,3,d17f3cb37631402ca1d9865b8bc3b8d5422e051b78c7ad4a2cb1833fa28182de,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
goodcompound,ethereum,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,18759540,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,18759540,,,PARTIAL,True,ca2-40ac2c3e107d3d88709a,2,d5439b2582b3b3592d5599c2a4f21b42555e3d0653714dc96ad39096ae4b7903,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
socketgateway,ethereum,0xcc5fda5e3ca925bd0bb428c8b2669496ee43067e,19021453,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xcc5fda5e3ca925bd0bb428c8b2669496ee43067e,19021453,,,PARTIAL,True,ca2-220124d062a8c71c63c5,2,d7f922f96d70ef7c91cde85767fb81dc807aeb1ecc5d5d023f24d9cd38be1c75,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
hopelend,ethereum,0x53fbcada1201a465740f2d64ecdf6fac425f9030,18377041,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x53fbcada1201a465740f2d64ecdf6fac425f9030,18377041,,,PARTIAL,True,ca2-6e5acd680aa3d14315b9,2,d93a4fae4e291e2e36f15f230ef1a080a0889aa6eac74dce4d878257d2a43e02,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
cream,ethereum,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,13125070,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2db6c82ce72c8d7d770ba1b5f5ed0b6e075066d6,13125070,,,PARTIAL,True,ca2-8c56561fae063cde5971,0,d9758149d5de1aefd0533126c8907c2a7bdfb3cd9cc470b73c40bfe73921d9e0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
usual_money,ethereum,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,22575929,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,22575929,,,PARTIAL,True,ca2-5168eea9714e081f78ad,3,d9e86a490aae7e19fce3a759db5e760451289aa09f68e4d10679c8df8feeee4e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bzx,ethereum,0xb983e01458529665007ff7e0cddecdb74b967eb6,10852715,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb983e01458529665007ff7e0cddecdb74b967eb6,10852715,,,PARTIAL,True,ca2-22e8cd13c63b74bc9bbc,0,df011b0e6e4911b6b96696c79d8455af75753ac567cb73a93cf7937f2c16cc1d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
